#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="29FD83D95", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-10-15, 08:34:49,  -05:00,       ,   47.9481773,  -97.1714706,   895.3, 29.90,   835.8,   2.2,   0.00,   0.00,   -9.66,   1.83,   0.13,  -0.00,  -0.00, 179.7, 266.3,  27.9,  27.9,   3.7,   0.4,  22.68,  23.96,     2.91,   45.30,   65.26, 1034.1,   61.96,   59.51,   61.70,   62.99, 1003.68,  983.32,  977.63,  943.70,   748.0,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,  -3.9,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:49,  -05:00,       ,   47.9481773,  -97.1714706,   896.3, 29.90,   836.0,   2.2,   0.00,   0.00,   -7.52,   1.81,   0.15,  -0.01,   0.01, 179.7, 266.3,  27.9,  28.0,   3.7,   0.4,  22.68,  24.00,     2.92,   45.32,   65.24, 1034.2,   62.27,   59.72,   61.91,   63.21, 1003.96,  983.64,  977.83,  944.28,   748.1,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:50,  -05:00,       ,   47.9481773,  -97.1714706,   896.3, 29.90,   836.2,   2.2,   0.00,   0.00,    3.81,   1.82,   0.20,   0.01,  -0.00, 179.7, 266.3,  27.9,  27.9,   3.7,   0.4,  22.68,  24.00,     2.90,   45.37,   65.33, 1041.4,   62.99,   60.37,   62.66,   64.01, 1005.26,  985.04,  977.36,  945.87,   748.4,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:51,  -05:00,       ,   47.9481773,  -97.1714706,   895.3, 29.90,   836.3,   2.2,   0.00,   0.00,  -18.35,   1.77,   0.18,  -0.00,  -0.02, 179.7, 266.3,  27.9,  27.9,   3.5,   0.3,  22.66,  24.00,     2.91,   45.44,   65.30, 1038.5,   63.75,   61.15,   63.38,   64.77, 1006.05,  986.71,  977.88,  947.64,   748.5,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:52,  -05:00,       ,   47.9481773,  -97.1714706,   894.3, 29.90,   836.4,   2.2,   0.00,   0.00,  -31.37,   1.80,   0.21,  -0.00,   0.01, 179.7, 266.3,  27.9,  28.0,   3.6,   0.3,  22.66,  24.00,     2.91,   45.49,   65.27, 1038.8,   64.54,   61.88,   64.16,   65.57, 1009.09,  989.61,  978.62,  949.05,   748.5,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:53,  -05:00,       ,   47.9481773,  -97.1714706,   894.3, 29.90,   836.6,   2.2,   0.00,   0.00,  -31.98,   1.81,   0.18,  -0.01,   0.01, 179.7, 266.3,  27.9,  28.0,   3.6,   0.3,  22.66,  24.00,     2.90,   45.55,   65.28, 1041.1,   65.30,   62.55,   64.91,   66.36, 1010.91,  991.67,  980.40,  950.46,   748.7,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:54,  -05:00,       ,   47.9481773,  -97.1714706,   892.3, 29.90,   836.9,   2.2,   0.00,   0.00,  -52.43,   1.80,   0.19,   0.00,   0.01, 179.7, 266.3,  27.9,  28.0,   3.6,   0.3,  22.68,  24.00,     2.91,   45.61,   65.46, 1059.9,   66.06,   63.30,   65.67,   67.19, 1011.41,  993.79,  981.21,  952.57,   749.1,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:55,  -05:00,       ,   47.9481773,  -97.1714706,   893.3, 29.90,   837.2,   2.2,   0.00,   0.00,  -24.53,   1.76,   0.21,  -0.00,   0.00, 179.7, 266.3,  27.9,  28.0,   3.6,   0.3,  22.68,  24.00,     2.93,   45.67,   66.25, 1122.9,   66.82,   64.13,   66.44,   67.98, 1012.38,  993.53,  982.31,  955.62,   749.4,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:56,  -05:00,       ,   47.9481773,  -97.1714706,   893.3, 29.90,   837.5,   2.2,   0.00,   0.00,   -1.52,   1.76,   0.16,  -0.00,   0.01, 179.7, 266.3,  27.9,  27.9,   3.5,   0.3,  22.68,  24.00,     2.94,   45.73,   66.62, 1141.5,   67.62,   64.87,   67.22,   68.80, 1013.52,  995.19,  985.01,  961.18,   749.6,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:57,  -05:00,       ,   47.9481773,  -97.1714706,   894.3, 29.90,   837.5,   2.2,   0.00,   0.00,   10.04,   1.77,   0.18,   0.00,  -0.02, 179.7, 266.3,  27.9,  28.0,   3.4,   0.3,  22.70,  24.00,     2.95,   45.79,   66.79, 1152.0,   68.40,   65.63,   67.98,   69.61, 1016.43,  997.89,  987.64,  967.03,   749.7,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:58,  -05:00,       ,   47.9481773,  -97.1714706,   894.3, 29.90,   837.8,   2.2,   0.00,   0.00,   11.10,   1.77,   0.18,  -0.01,  -0.01, 179.7, 266.3,  27.9,  28.0,   3.4,   0.3,  22.70,  24.00,     2.91,   45.85,   66.90, 1165.9,   69.18,   66.37,   68.75,   70.44, 1018.58,  999.92,  989.70,  973.08,   750.0,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:34:59,  -05:00,       ,   47.9481812,  -97.1714706,   894.3, 29.90,   838.0,   2.2,   0.00,   0.00,    2.33,   1.72,   0.18,  -0.00,  -0.02, 179.7, 266.3,  27.9,  28.0,   3.5,   0.3,  22.76,  24.00,     2.88,   45.92,   66.99, 1172.1,   70.02,   67.17,   69.57,   71.30, 1020.32, 1001.52,  991.56,  979.73,   750.1,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:35:00,  -05:00,       ,   47.9481812,  -97.1714706,   895.3, 29.90,   838.2,   2.2,   0.00,   0.00,   13.62,   1.76,   0.16,  -0.01,   0.00, 179.7, 266.3,  27.9,  27.9,   3.4,   0.3,  22.76,  24.00,     2.90,   45.98,   67.04, 1177.6,   70.84,   67.95,   70.36,   72.13, 1021.61, 1003.81,  994.56,  986.65,   750.3,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:35:01,  -05:00,       ,   47.9481812,  -97.1714706,   896.3, 29.90,   838.2,   2.2,   0.00,   0.00,   44.75,   1.75,   0.20,  -0.00,  -0.01, 179.7, 266.3,  27.9,  27.9,   3.3,   0.3,  22.76,  24.00,     2.97,   46.05,   66.28, 1184.7,   71.65,   68.73,   71.20,   72.98, 1023.93, 1007.02,  997.16,  993.83,   750.4,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       ,  46.0,       
2012-10-15, 08:35:02,  -05:00,       ,   47.9481812,  -97.1714706,   895.3, 29.90,   838.3,   2.2,   0.00,   0.00,   18.23,   1.77,   0.19,   0.00,   0.02, 179.7, 266.3,  27.9,  27.9,   3.3,   0.3,  22.80,  24.00,     2.95,   46.12,   65.91, 1188.4,   72.49,   69.52,   71.99,   73.86, 1027.01, 1010.27, 1001.01, 1001.05,   750.5,   0,  GPS,  356.4, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.6,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       ,  46.5,       
